year quarter area Species.no Age LengthGroup Length proportion proportion.adjusted Nbar
1987 1 1 16 4 13 85 0.23712 0.23712 14897.9
1987 1 1 16 5 9 45 0.01389 0.01389 3188.83
1987 1 1 16 5 10 55 0.00726 0.00726 3188.83
1987 1 1 16 5 11 66 0.06281 0.06281 3188.83
1987 1 1 16 5 12 75 0.23683 0.23683 3188.83
1987 1 1 16 5 13 89 0.66159 0.66159 3188.83
1987 1 1 16 5 14 104 0.01762 0.01762 3188.83
1987 1 1 16 6 10 58 0.00206 0.00206 1858.11
1987 1 1 16 6 11 65 0.01999 0.01999 1858.11
1987 1 1 16 6 12 75 0.06337 0.06337 1858.11
1987 1 1 16 6 13 92 0.62848 0.62848 1858.11
1987 1 1 16 6 14 105 0.28609 0.28609 1858.11
1987 1 1 16 7 11 62 0.00495 0.00495 412.482
1987 1 1 16 7 12 74 0.02353 0.02353 412.482
1987 1 1 16 7 13 92 0.39742 0.39742 412.482
1987 1 1 16 7 14 106 0.5741 0.5741 412.482
1987 1 1 16 8 13 94 0.26667 0.26667 354.768
1987 1 1 16 8 14 107 0.71739 0.71739 354.768
1987 1 1 16 8 15 120 0.01594 0.01594 354.768
1987 1 1 16 9 13 95 0.07702 0.07702 106.281
1987 1 1 16 9 14 108 0.87295 0.87295 106.281
1987 1 1 16 9 15 124 0.05003 0.05003 106.281
1987 1 1 16 10 13 100 0.0891 0.0891 71.4483
1987 1 1 16 10 14 109 0.53758 0.53758 71.4483
1987 1 1 16 10 15 131 0.37331 0.37331 71.4483
1987 1 1 17 1 2 9 0.02945 0.02945 4.57285e+06
1987 1 1 17 1 3 13 0.352 0.352 4.57285e+06
1987 1 1 17 1 4 17 0.50757 0.50757 4.57285e+06
1987 1 1 17 1 5 22 0.11098 0.11098 4.57285e+06
1987 1 1 17 2 4 18 0.04147 0.04147 1.54254e+06
1987 1 1 17 2 5 23 0.62355 0.62355 1.54254e+06
1987 1 1 17 2 6 27 0.32094 0.32094 1.54254e+06
1987 1 1 17 2 7 31 0.01403 0.01403 1.54254e+06
1987 1 1 17 3 4 18 0.00187 0.00187 263323
1987 1 1 17 3 5 24 0.16245 0.16245 263323
1987 1 1 17 3 6 27 0.66206 0.66206 263323
1987 1 1 17 3 7 32 0.17362 0.17362 263323
1987 1 1 17 4 4 18 0.00237 0.00237 114117
1987 1 1 17 4 5 24 0.04009 0.04009 114117
1987 1 1 17 4 6 28 0.49576 0.49576 114117
1987 1 1 17 4 7 32 0.39272 0.39272 114117
1987 1 1 17 4 8 37 0.06906 0.06906 114117
1987 1 1 17 5 5 24 0.00819 0.00819 19010.4
1987 1 1 17 5 6 28 0.39872 0.39872 19010.4
1987 1 1 17 5 7 32 0.42622 0.42622 19010.4
1987 1 1 17 5 8 37 0.14248 0.14248 19010.4
1987 1 1 17 5 9 42 0.02439 0.02439 19010.4
1987 1 1 17 6 5 22 0.00162 0.00162 8500.17
1987 1 1 17 6 6 28 0.38562 0.38562 8500.17
1987 1 1 17 6 7 32 0.45016 0.45016 8500.17
1987 1 1 17 6 8 37 0.11124 0.11124 8500.17
1987 1 1 17 6 9 43 0.05137 0.05137 8500.17
1987 1 1 18 1 2 10 0.00992 0.00992 3.28956e+06
1987 1 1 18 1 3 14 0.31408 0.31408 3.28956e+06
1987 1 1 18 1 4 17 0.61068 0.61068 3.28956e+06
1987 1 1 18 1 5 21 0.06532 0.06532 3.28956e+06
1987 1 1 18 2 4 19 0.0304 0.0304 533784
1987 1 1 18 2 5 23 0.39114 0.39114 533784
1987 1 1 18 2 6 27 0.48531 0.48531 533784
1987 1 1 18 2 7 32 0.09314 0.09314 533784
1987 1 1 18 3 5 24 0.02127 0.02127 110091
1987 1 1 18 3 6 28 0.4097 0.4097 110091
1987 1 1 18 3 7 32 0.42658 0.42658 110091
1987 1 1 18 3 8 37 0.12211 0.12211 110091
1987 1 1 18 3 9 42 0.02034 0.02034 110091
1987 1 1 18 4 6 28 0.0976 0.0976 113479
1987 1 1 18 4 7 32 0.39954 0.39954 113479
1987 1 1 18 4 8 37 0.3229 0.3229 113479
1987 1 1 18 4 9 43 0.16883 0.16883 113479
1987 1 1 18 4 10 52 0.01114 0.01114 113479
1987 1 1 18 5 6 29 0.02201 0.02201 9954.57
1987 1 1 18 5 7 33 0.26015 0.26015 9954.57
1987 1 1 18 5 8 37 0.36406 0.36406 9954.57
1987 1 1 18 5 9 44 0.31531 0.31531 9954.57
1987 1 1 18 5 10 53 0.03847 0.03847 9954.57
1987 1 1 18 6 6 28 0.01703 0.01703 4626.22
1987 1 1 18 6 7 34 0.04256 0.04256 4626.22
1987 1 1 18 6 8 37 0.31425 0.31425 4626.22
1987 1 1 18 6 9 44 0.49972 0.49972 4626.22
1987 1 1 18 6 10 54 0.11028 0.11028 4626.22
1987 1 1 18 6 11 62 0.01616 0.01616 4626.22
1987 1 1 18 7 8 39 0.16349 0.16349 940.233
1987 1 1 18 7 9 44 0.42994 0.42994 940.233
1987 1 1 18 7 10 54 0.27022 0.27022 940.233
1987 1 1 18 7 11 63 0.13635 0.13635 940.233
1987 1 1 18 8 8 37 0.23186 0.23186 2048.97
1987 1 1 18 8 9 44 0.35391 0.35391 2048.97
1987 1 1 18 8 10 56 0.28278 0.28278 2048.97
1987 1 1 18 8 11 62 0.10316 0.10316 2048.97
1987 1 1 18 8 12 75 0.01675 0.01675 2048.97
1987 1 1 18 8 13 86 0.01153 0.01153 2048.97
1987 1 1 18 9 9 43 0.2512 0.2512 425.992
1987 1 1 18 9 10 55 0.45326 0.45326 425.992
1987 1 1 18 9 11 63 0.29554 0.29554 425.992
1987 1 1 18 10 8 37 0.09713 0.09713 130.871
1987 1 1 18 10 9 46 0.2192 0.2192 130.871
1987 1 1 18 10 10 58 0.19118 0.19118 130.871
1987 1 1 18 10 11 62 0.4486 0.4486 130.871
1987 1 1 18 10 12 72 0.04388 0.04388 130.871
1987 1 1 21 1 2 9 0.04597 0.04597 1.76284e+07
1987 1 1 21 1 3 13 0.60765 0.60765 1.76284e+07
1987 1 1 21 1 4 16 0.34637 0.34637 1.76284e+07
1987 1 1 21 2 3 13 0.03188 0.03188 7.21475e+06
1987 1 1 21 2 4 19 0.15161 0.15161 7.21475e+06
1987 1 1 21 2 5 22 0.79107 0.79107 7.21475e+06
1987 1 1 21 2 6 26 0.02543 0.02543 7.21475e+06
1987 1 1 21 3 4 19 0.04353 0.04353 2.17899e+06
1987 1 1 21 3 5 24 0.53149 0.53149 2.17899e+06
1987 1 1 21 3 6 26 0.42498 0.42498 2.17899e+06
1987 1 1 21 4 4 18 0.00084 0.00084 1.20659e+06
1987 1 1 21 4 5 24 0.09261 0.09261 1.20659e+06
1987 1 1 21 4 6 27 0.90655 0.90655 1.20659e+06
1987 1 1 21 5 5 24 0.03503 0.03503 643703
1987 1 1 21 5 6 28 0.91299 0.91299 643703
1987 1 1 21 5 7 31 0.05198 0.05198 643703
1987 1 1 21 6 5 24 0.01261 0.01261 226840
1987 1 1 21 6 6 28 0.86599 0.86599 226840
1987 1 1 21 6 7 31 0.1214 0.1214 226840
1987 1 1 21 7 6 29 0.63949 0.63949 92672.6
1987 1 1 21 7 7 31 0.36051 0.36051 92672.6
1987 1 1 21 8 6 29 0.29593 0.29593 46070.8
1987 1 1 21 8 7 31 0.70407 0.70407 46070.8
1987 1 1 22 1 2 9 0.33561 0.33561 8.7957e+07
1987 1 1 22 1 3 12 0.66439 0.66439 8.7957e+07
1987 1 1 22 2 2 9 0.01802 0.01802 2.46271e+07
1987 1 1 22 2 3 13 0.72119 0.72119 2.46271e+07
1987 1 1 22 2 4 16 0.26079 0.26079 2.46271e+07
1987 1 1 22 3 3 14 0.03078 0.03078 4.08732e+06
1987 1 1 22 3 4 17 0.96922 0.96922 4.08732e+06
1987 1 1 22 4 4 19 0.79077 0.79077 5.59222e+06
1987 1 1 22 4 5 21 0.20923 0.20923 5.59222e+06
1987 1 1 23 1 2 9 0.37595 0.37595 4.9722e+07
1987 1 1 23 1 3 11 0.62405 0.62405 4.9722e+07
1987 1 1 23 2 3 13 0.80031 0.80031 7.39128e+07
1987 1 1 23 2 4 16 0.19969 0.19969 7.39128e+07
1987 1 1 23 3 3 14 0.29934 0.29934 4.23383e+06
1987 1 1 23 3 4 17 0.70066 0.70066 4.23383e+06
1987 1 1 23 4 3 14 0.10245 0.10245 2.63116e+06
1987 1 1 23 4 4 18 0.85236 0.85236 2.63116e+06
1987 1 1 23 4 5 21 0.04518 0.04518 2.63116e+06
1987 1 1 24 1 2 9 0.1757 0.1757 2.92543e+07
1987 1 1 24 1 3 11 0.82202 0.82202 2.92543e+07
1987 1 1 24 1 4 16 0.00228 0.00228 2.92543e+07
1987 1 1 24 2 3 14 0.19281 0.19281 3.9241e+06
1987 1 1 24 2 4 16 0.80567 0.80567 3.9241e+06
1987 1 1 24 2 5 21 0.00152 0.00152 3.9241e+06
1987 1 1 24 3 3 14 0.02272 0.02272 64300.1
1987 1 1 24 3 4 18 0.91138 0.91138 64300.1
1987 1 1 24 3 5 21 0.06578 0.06578 64300.1
1987 1 1 24 3 6 28 0.00013 0.00013 64300.1
1987 1 1 25 1 1 6 0.42794 0.42794 2.63548e+07
1987 1 1 25 1 2 8 0.54935 0.54935 2.63548e+07
1987 1 1 25 1 3 10 0.02271 0.02271 2.63548e+07
1987 1 1 25 2 2 9 0.32473 0.32473 996020
1987 1 1 25 2 3 11 0.67527 0.67527 996020
1987 1 1 25 3 2 9 0.03338 0.03338 29728.2
1987 1 1 25 3 3 12 0.96662 0.96662 29728.2
1987 2 1 16 1 2 9 0.01 0.01 346114
1987 2 1 16 1 3 13 0.18695 0.18695 346114
1987 2 1 16 1 4 17 0.37512 0.37512 346114
1987 2 1 16 1 5 22 0.25007 0.25007 346114
1987 2 1 16 1 6 27 0.14076 0.14076 346114
1987 2 1 16 1 7 32 0.03711 0.03711 346114
1987 2 1 16 2 5 22 0.06273 0.06273 177114
1987 2 1 16 2 6 28 0.15965 0.15965 177114
1987 2 1 16 2 7 33 0.23392 0.23392 177114
1987 2 1 16 2 8 37 0.24995 0.24995 177114
1987 2 1 16 2 9 44 0.25596 0.25596 177114
1987 2 1 16 2 10 54 0.03779 0.03779 177114
1987 2 1 16 3 6 29 0.00307 0.00307 12254.4
1987 2 1 16 3 7 33 0.00844 0.00844 12254.4
1987 2 1 16 3 8 38 0.05388 0.05388 12254.4
1987 2 1 16 3 9 46 0.20436 0.20436 12254.4
1987 2 1 16 3 10 55 0.3939 0.3939 12254.4
1987 2 1 16 3 11 64 0.27346 0.27346 12254.4
1987 2 1 16 3 12 73 0.0629 0.0629 12254.4
1987 2 1 16 4 7 34 0.0015 0.0015 11318.6
1987 2 1 16 4 8 37 0.00221 0.00221 11318.6
1987 2 1 16 4 9 45 0.01454 0.01454 11318.6
1987 2 1 16 4 10 56 0.09921 0.09921 11318.6
1987 2 1 16 4 11 65 0.28212 0.28212 11318.6
1987 2 1 16 4 12 75 0.41628 0.41628 11318.6
1987 2 1 16 4 13 85 0.18414 0.18414 11318.6
1987 2 1 16 5 10 57 0.01097 0.01097 2502.14
1987 2 1 16 5 11 66 0.04239 0.04239 2502.14
1987 2 1 16 5 12 76 0.24371 0.24371 2502.14
1987 2 1 16 5 13 88 0.64458 0.64458 2502.14
1987 2 1 16 5 14 102 0.05835 0.05835 2502.14
1987 2 1 16 6 12 75 0.08757 0.08757 1457.94
1987 2 1 16 6 13 92 0.64364 0.64364 1457.94
1987 2 1 16 6 14 105 0.26879 0.26879 1457.94
1987 2 1 16 7 12 79 0.01583 0.01583 319.019
1987 2 1 16 7 13 93 0.45993 0.45993 319.019
1987 2 1 16 7 14 106 0.52424 0.52424 319.019
1987 2 1 16 8 13 96 0.28259 0.28259 277.792
1987 2 1 16 8 14 109 0.71741 0.71741 277.792
1987 2 1 16 9 14 110 1 1 81.3961
1987 2 1 16 10 14 113 0.88064 0.88064 54.7192
1987 2 1 16 10 15 138 0.11936 0.11936 54.7192
1987 2 1 17 1 3 14 0.16789 0.16789 3.14695e+06
1987 2 1 17 1 4 17 0.67507 0.67507 3.14695e+06
1987 2 1 17 1 5 22 0.15703 0.15703 3.14695e+06
1987 2 1 17 2 3 14 0.00084 0.00084 1.177e+06
1987 2 1 17 2 4 18 0.06605 0.06605 1.177e+06
1987 2 1 17 2 5 23 0.63575 0.63575 1.177e+06
1987 2 1 17 2 6 27 0.28559 0.28559 1.177e+06
1987 2 1 17 2 7 31 0.01176 0.01176 1.177e+06
1987 2 1 17 3 5 24 0.17186 0.17186 202043
1987 2 1 17 3 6 27 0.67543 0.67543 202043
1987 2 1 17 3 7 32 0.15271 0.15271 202043
1987 2 1 17 4 5 24 0.04615 0.04615 84575.2
1987 2 1 17 4 6 28 0.58373 0.58373 84575.2
1987 2 1 17 4 7 32 0.31214 0.31214 84575.2
1987 2 1 17 4 8 37 0.05798 0.05798 84575.2
1987 2 1 17 5 5 24 0.0306 0.0306 13882.5
1987 2 1 17 5 6 28 0.46755 0.46755 13882.5
1987 2 1 17 5 7 32 0.36054 0.36054 13882.5
1987 2 1 17 5 8 37 0.11449 0.11449 13882.5
1987 2 1 17 5 9 42 0.02682 0.02682 13882.5
1987 2 1 17 6 5 24 0.04064 0.04064 6465.59
1987 2 1 17 6 6 28 0.43672 0.43672 6465.59
1987 2 1 17 6 7 32 0.37473 0.37473 6465.59
1987 2 1 17 6 8 37 0.11187 0.11187 6465.59
1987 2 1 17 6 9 43 0.03605 0.03605 6465.59
1987 2 1 18 1 3 14 0.08928 0.08928 2.25201e+06
1987 2 1 18 1 4 18 0.59721 0.59721 2.25201e+06
1987 2 1 18 1 5 22 0.29573 0.29573 2.25201e+06
1987 2 1 18 1 6 26 0.01778 0.01778 2.25201e+06
1987 2 1 18 2 4 19 0.02595 0.02595 388296
1987 2 1 18 2 5 23 0.38386 0.38386 388296
1987 2 1 18 2 6 27 0.46753 0.46753 388296
1987 2 1 18 2 7 32 0.12266 0.12266 388296
1987 2 1 18 3 4 19 0.00026 0.00026 76605.1
1987 2 1 18 3 5 24 0.02265 0.02265 76605.1
1987 2 1 18 3 6 28 0.36288 0.36288 76605.1
1987 2 1 18 3 7 32 0.46619 0.46619 76605.1
1987 2 1 18 3 8 37 0.12456 0.12456 76605.1
1987 2 1 18 3 9 42 0.02345 0.02345 76605.1
1987 2 1 18 4 6 29 0.09839 0.09839 79839.5
1987 2 1 18 4 7 33 0.42892 0.42892 79839.5
1987 2 1 18 4 8 37 0.33543 0.33543 79839.5
1987 2 1 18 4 9 43 0.12721 0.12721 79839.5
1987 2 1 18 4 10 53 0.01005 0.01005 79839.5
1987 2 1 18 5 6 26 0.02212 0.02212 7075
1987 2 1 18 5 7 33 0.22281 0.22281 7075
1987 2 1 18 5 8 37 0.42193 0.42193 7075
1987 2 1 18 5 9 43 0.29014 0.29014 7075
1987 2 1 18 5 10 54 0.043 0.043 7075
1987 2 1 18 6 7 34 0.13986 0.13986 3453.04
1987 2 1 18 6 8 38 0.28532 0.28532 3453.04
1987 2 1 18 6 9 43 0.4579 0.4579 3453.04
1987 2 1 18 6 10 55 0.09138 0.09138 3453.04
1987 2 1 18 6 11 63 0.02554 0.02554 3453.04
1987 2 1 18 7 8 39 0.40628 0.40628 717.155
1987 2 1 18 7 9 44 0.39427 0.39427 717.155
1987 2 1 18 7 10 55 0.15761 0.15761 717.155
1987 2 1 18 7 11 64 0.04183 0.04183 717.155
1987 2 1 18 8 8 38 0.35525 0.35525 1562.83
1987 2 1 18 8 9 42 0.33588 0.33588 1562.83
1987 2 1 18 8 10 54 0.10832 0.10832 1562.83
1987 2 1 18 8 11 63 0.20055 0.20055 1562.83
1987 2 1 18 9 8 38 0.14103 0.14103 324.922
1987 2 1 18 9 9 46 0.32507 0.32507 324.922
1987 2 1 18 9 10 56 0.30267 0.30267 324.922
1987 2 1 18 9 11 66 0.13546 0.13546 324.922
1987 2 1 18 9 12 73 0.09578 0.09578 324.922
1987 2 1 18 10 9 42 0.38508 0.38508 100.072
1987 2 1 18 10 10 62 0.0099 0.0099 100.072
1987 2 1 18 10 11 62 0.60502 0.60502 100.072
1987 2 1 21 1 2 8 0.02935 0.02935 1.48893e+07
1987 2 1 21 1 3 14 0.42595 0.42595 1.48893e+07
1987 2 1 21 1 4 17 0.52361 0.52361 1.48893e+07
1987 2 1 21 1 5 21 0.02109 0.02109 1.48893e+07
1987 2 1 21 2 3 13 0.06537 0.06537 6.42297e+06
1987 2 1 21 2 4 18 0.2122 0.2122 6.42297e+06
1987 2 1 21 2 5 22 0.63422 0.63422 6.42297e+06
1987 2 1 21 2 6 26 0.08821 0.08821 6.42297e+06
1987 2 1 21 3 4 18 0.01727 0.01727 1.93784e+06
1987 2 1 21 3 5 24 0.51444 0.51444 1.93784e+06
1987 2 1 21 3 6 26 0.46829 0.46829 1.93784e+06
1987 2 1 21 4 5 24 0.07437 0.07437 1.07119e+06
1987 2 1 21 4 6 27 0.91395 0.91395 1.07119e+06
1987 2 1 21 4 7 31 0.01168 0.01168 1.07119e+06
1987 2 1 21 5 5 24 0.09368 0.09368 577112
1987 2 1 21 5 6 27 0.88253 0.88253 577112
1987 2 1 21 5 7 31 0.02379 0.02379 577112
1987 2 1 21 6 5 24 0.08165 0.08165 203373
1987 2 1 21 6 6 28 0.85362 0.85362 203373
1987 2 1 21 6 7 31 0.06473 0.06473 203373
1987 2 1 21 7 5 24 0.06835 0.06835 84127.4
1987 2 1 21 7 6 28 0.69542 0.69542 84127.4
1987 2 1 21 7 7 31 0.23622 0.23622 84127.4
1987 2 1 21 8 5 25 0.03111 0.03111 41839.9
1987 2 1 21 8 6 28 0.63132 0.63132 41839.9
1987 2 1 21 8 7 31 0.33757 0.33757 41839.9
1987 2 1 22 1 1 6 0.00972 0.00972 6.91546e+07
1987 2 1 22 1 2 9 0.11531 0.11531 6.91546e+07
1987 2 1 22 1 3 12 0.83248 0.83248 6.91546e+07
1987 2 1 22 1 4 16 0.04248 0.04248 6.91546e+07
1987 2 1 22 2 2 10 0.00044 0.00044 1.94885e+07
1987 2 1 22 2 3 13 0.62203 0.62203 1.94885e+07
1987 2 1 22 2 4 16 0.37753 0.37753 1.94885e+07
1987 2 1 22 3 3 14 0.36054 0.36054 3.60077e+06
1987 2 1 22 3 4 17 0.61395 0.61395 3.60077e+06
1987 2 1 22 3 5 22 0.0255 0.0255 3.60077e+06
1987 2 1 22 4 3 14 0.10516 0.10516 4.95529e+06
1987 2 1 22 4 4 17 0.79229 0.79229 4.95529e+06
1987 2 1 22 4 5 22 0.10256 0.10256 4.95529e+06
1987 2 1 23 1 1 6 0.00978 0.00978 4.46288e+07
1987 2 1 23 1 2 9 0.13658 0.13658 4.46288e+07
1987 2 1 23 1 3 12 0.82271 0.82271 4.46288e+07
1987 2 1 23 1 4 16 0.03093 0.03093 4.46288e+07
1987 2 1 23 2 2 9 0.00457 0.00457 6.64309e+07
1987 2 1 23 2 3 13 0.60992 0.60992 6.64309e+07
1987 2 1 23 2 4 16 0.38551 0.38551 6.64309e+07
1987 2 1 23 3 3 14 0.38278 0.38278 3.88938e+06
1987 2 1 23 3 4 17 0.61722 0.61722 3.88938e+06
1987 2 1 23 4 3 14 0.10352 0.10352 2.45875e+06
1987 2 1 23 4 4 18 0.86481 0.86481 2.45875e+06
1987 2 1 23 4 5 22 0.03167 0.03167 2.45875e+06
1987 2 1 24 1 2 9 0.02952 0.02952 1.8441e+07
1987 2 1 24 1 3 13 0.91421 0.91421 1.8441e+07
1987 2 1 24 1 4 16 0.05628 0.05628 1.8441e+07
1987 2 1 24 2 3 14 0.21839 0.21839 2.18463e+06
1987 2 1 24 2 4 17 0.77925 0.77925 2.18463e+06
1987 2 1 24 2 5 21 0.00237 0.00237 2.18463e+06
1987 2 1 24 3 3 14 0.05488 0.05488 31139.2
1987 2 1 24 3 4 18 0.87536 0.87536 31139.2
1987 2 1 24 3 5 21 0.06975 0.06975 31139.2
1987 2 1 25 1 1 6 0.15716 0.15716 2.08601e+07
1987 2 1 25 1 2 9 0.68894 0.68894 2.08601e+07
1987 2 1 25 1 3 11 0.1539 0.1539 2.08601e+07
1987 2 1 25 2 2 9 0.17822 0.17822 801989
1987 2 1 25 2 3 12 0.82178 0.82178 801989
1987 2 1 25 3 2 9 0.03281 0.03281 24501
1987 2 1 25 3 3 12 0.95309 0.95309 24501
1987 2 1 25 3 4 15 0.0141 0.0141 24501
1987 3 1 16 0 1 6 0.18948 0.18948 2.90818e+06
1987 3 1 16 0 2 8 0.51893 0.51893 2.90818e+06
1987 3 1 16 0 3 12 0.29159 0.29159 2.90818e+06
1987 3 1 16 1 3 14 0.01997 0.01997 240154
1987 3 1 16 1 4 18 0.17175 0.17175 240154
1987 3 1 16 1 5 23 0.28932 0.28932 240154
1987 3 1 16 1 6 27 0.29438 0.29438 240154
1987 3 1 16 1 7 32 0.14943 0.14943 240154
1987 3 1 16 1 8 37 0.05419 0.05419 240154
1987 3 1 16 1 9 43 0.02096 0.02096 240154
1987 3 1 16 2 6 28 0.03486 0.03486 116470
1987 3 1 16 2 7 33 0.15966 0.15966 116470
1987 3 1 16 2 8 38 0.24336 0.24336 116470
1987 3 1 16 2 9 44 0.39033 0.39033 116470
1987 3 1 16 2 10 54 0.14047 0.14047 116470
1987 3 1 16 2 11 63 0.03131 0.03131 116470
1987 3 1 16 3 6 28 0.00453 0.00453 8919.29
1987 3 1 16 3 7 32 0.0126 0.0126 8919.29
1987 3 1 16 3 8 38 0.01946 0.01946 8919.29
1987 3 1 16 3 9 46 0.1429 0.1429 8919.29
1987 3 1 16 3 10 55 0.3244 0.3244 8919.29
1987 3 1 16 3 11 65 0.32427 0.32427 8919.29
1987 3 1 16 3 12 73 0.15324 0.15324 8919.29
1987 3 1 16 3 13 83 0.0186 0.0186 8919.29
1987 3 1 16 4 8 40 0.00722 0.00722 8687.42
1987 3 1 16 4 9 46 0.01254 0.01254 8687.42
1987 3 1 16 4 10 56 0.03114 0.03114 8687.42
1987 3 1 16 4 11 66 0.1228 0.1228 8687.42
1987 3 1 16 4 12 75 0.36173 0.36173 8687.42
1987 3 1 16 4 13 85 0.46458 0.46458 8687.42
1987 3 1 16 5 10 60 0.0029 0.0029 1963.33
1987 3 1 16 5 11 66 0.01305 0.01305 1963.33
1987 3 1 16 5 12 76 0.15194 0.15194 1963.33
1987 3 1 16 5 13 89 0.7828 0.7828 1963.33
1987 3 1 16 5 14 103 0.04931 0.04931 1963.33
1987 3 1 16 6 13 93 0.70993 0.70993 1143.95
1987 3 1 16 6 14 103 0.29007 0.29007 1143.95
1987 3 1 16 7 12 79 0.05547 0.05547 246.733
1987 3 1 16 7 13 90 0.47477 0.47477 246.733
1987 3 1 16 7 14 107 0.46975 0.46975 246.733
1987 3 1 16 8 13 97 0.38952 0.38952 217.518
1987 3 1 16 8 14 104 0.61048 0.61048 217.518
1987 3 1 16 9 14 110 1 1 62.3378
1987 3 1 16 10 14 108 0.65599 0.65599 41.9071
1987 3 1 16 10 15 125 0.34401 0.34401 41.9071
1987 3 1 17 0 1 6 0.10107 0.10107 1.37328e+07
1987 3 1 17 0 2 9 0.52625 0.52625 1.37328e+07
1987 3 1 17 0 3 12 0.32074 0.32074 1.37328e+07
1987 3 1 17 0 4 16 0.05194 0.05194 1.37328e+07
1987 3 1 17 1 3 13 0.02934 0.02934 2.26929e+06
1987 3 1 17 1 4 18 0.28622 0.28622 2.26929e+06
1987 3 1 17 1 5 22 0.59438 0.59438 2.26929e+06
1987 3 1 17 1 6 26 0.09007 0.09007 2.26929e+06
1987 3 1 17 2 3 14 9e-05 9e-05 911295
1987 3 1 17 2 4 19 0.00698 0.00698 911295
1987 3 1 17 2 5 24 0.31834 0.31834 911295
1987 3 1 17 2 6 27 0.59863 0.59863 911295
1987 3 1 17 2 7 31 0.07596 0.07596 911295
1987 3 1 17 3 4 19 0.00219 0.00219 153744
1987 3 1 17 3 5 24 0.07824 0.07824 153744
1987 3 1 17 3 6 28 0.60849 0.60849 153744
1987 3 1 17 3 7 32 0.27582 0.27582 153744
1987 3 1 17 3 8 37 0.03525 0.03525 153744
1987 3 1 17 4 5 24 0.02209 0.02209 62391.6
1987 3 1 17 4 6 28 0.38671 0.38671 62391.6
1987 3 1 17 4 7 32 0.45397 0.45397 62391.6
1987 3 1 17 4 8 37 0.11858 0.11858 62391.6
1987 3 1 17 4 9 42 0.01865 0.01865 62391.6
1987 3 1 17 5 5 24 0.00573 0.00573 10062.3
1987 3 1 17 5 6 28 0.31983 0.31983 10062.3
1987 3 1 17 5 7 32 0.48809 0.48809 10062.3
1987 3 1 17 5 8 37 0.14217 0.14217 10062.3
1987 3 1 17 5 9 43 0.04419 0.04419 10062.3
1987 3 1 17 6 6 28 0.34335 0.34335 4921.82
1987 3 1 17 6 7 32 0.42247 0.42247 4921.82
1987 3 1 17 6 8 37 0.18317 0.18317 4921.82
1987 3 1 17 6 9 43 0.05102 0.05102 4921.82
1987 3 1 18 0 1 6 0.13527 0.13527 1.56252e+06
1987 3 1 18 0 2 9 0.31436 0.31436 1.56252e+06
1987 3 1 18 0 3 12 0.51588 0.51588 1.56252e+06
1987 3 1 18 0 4 16 0.03448 0.03448 1.56252e+06
1987 3 1 18 1 3 13 0.02946 0.02946 1.63953e+06
1987 3 1 18 1 4 19 0.12971 0.12971 1.63953e+06
1987 3 1 18 1 5 23 0.60856 0.60856 1.63953e+06
1987 3 1 18 1 6 27 0.23226 0.23226 1.63953e+06
1987 3 1 18 2 4 19 0.00026 0.00026 279667
1987 3 1 18 2 5 24 0.06231 0.06231 279667
1987 3 1 18 2 6 28 0.51535 0.51535 279667
1987 3 1 18 2 7 32 0.36758 0.36758 279667
1987 3 1 18 2 8 37 0.05451 0.05451 279667
1987 3 1 18 3 5 24 0.01174 0.01174 52679.2
1987 3 1 18 3 6 29 0.14041 0.14041 52679.2
1987 3 1 18 3 7 33 0.5528 0.5528 52679.2
1987 3 1 18 3 8 37 0.24695 0.24695 52679.2
1987 3 1 18 3 9 42 0.04811 0.04811 52679.2
1987 3 1 18 4 6 29 0.01317 0.01317 56006.8
1987 3 1 18 4 7 33 0.30749 0.30749 56006.8
1987 3 1 18 4 8 37 0.46055 0.46055 56006.8
1987 3 1 18 4 9 43 0.20152 0.20152 56006.8
1987 3 1 18 4 10 53 0.01728 0.01728 56006.8
1987 3 1 18 5 6 29 0.02483 0.02483 5045.94
1987 3 1 18 5 7 33 0.17776 0.17776 5045.94
1987 3 1 18 5 8 37 0.42515 0.42515 5045.94
1987 3 1 18 5 9 43 0.32472 0.32472 5045.94
1987 3 1 18 5 10 53 0.04754 0.04754 5045.94
1987 3 1 18 6 7 33 0.09697 0.09697 2578.93
1987 3 1 18 6 8 37 0.32398 0.32398 2578.93
1987 3 1 18 6 9 44 0.4271 0.4271 2578.93
1987 3 1 18 6 10 55 0.13442 0.13442 2578.93
1987 3 1 18 6 11 63 0.01753 0.01753 2578.93
1987 3 1 18 7 8 39 0.30676 0.30676 547.336
1987 3 1 18 7 9 45 0.4091 0.4091 547.336
1987 3 1 18 7 10 55 0.19311 0.19311 547.336
1987 3 1 18 7 11 64 0.09103 0.09103 547.336
1987 3 1 18 8 8 37 0.23708 0.23708 1192.76
1987 3 1 18 8 9 42 0.18449 0.18449 1192.76
1987 3 1 18 8 10 57 0.24843 0.24843 1192.76
1987 3 1 18 8 11 64 0.30036 0.30036 1192.76
1987 3 1 18 8 12 72 0.02963 0.02963 1192.76
1987 3 1 18 9 8 37 0.30682 0.30682 247.982
1987 3 1 18 9 9 42 0.14009 0.14009 247.982
1987 3 1 18 9 10 56 0.31432 0.31432 247.982
1987 3 1 18 9 11 64 0.23877 0.23877 247.982
1987 3 1 18 10 10 58 0.53249 0.53249 76.5263
